EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	SurrogateLoss	TimestepsSoFar
-1445.096924674812	1000.0	0.003067112	8.411421	0.00012889648735847636	0.000129809825485383	-0.07970468	141000
-1454.7645602160176	1000.0	0.0035443173	8.409116	-0.0005493862827243845	-0.000542296618705862	-0.07799911	144000
-1447.2152518402415	1000.0	0.003278719	8.406726	-0.00039067391790537087	-0.00038356189762223103	-0.11315959	147000
-1347.7540932847699	1000.0	0.0033463293	8.404248	-0.0001562451765622086	-0.00015317148726379237	-0.11931694	150000
-1339.1544857695787	1000.0	0.0028099422	8.401713	-0.0008482180625695168	-0.0008349147376474075	-0.12386119	153000
-1292.3065186310007	1000.0	0.0030962396	8.399227	-9.389422043537543e-05	-9.268535615603035e-05	-0.06978239	156000
-1332.269611861949	1000.0	0.004080739	8.3968525	-0.0003091665673859989	-0.0003055796438269365	-0.043342274	159000
-1283.3106917298044	1000.0	0.0034917968	8.394672	-0.00014668141141549462	-0.00014432481100445926	-0.01640652	162000
-1252.0105586097725	1000.0	0.002885178	8.392571	-3.699160138914692e-05	-3.577678831434561e-05	-0.047363654	165000
-1227.8552444291067	1000.0	0.0027362318	8.390379	-0.0005900782236978319	-0.0005852287908421072	-0.10564183	168000
-1208.3485311148413	1000.0	0.0022578344	8.388224	-0.00011401260848264982	-0.00011230875358703152	-0.0698325	171000
-1329.4571516348308	1000.0	0.0018516112	8.386159	8.910127571981619e-06	9.581072824449421e-06	-0.042195942	174000
-1182.3595266714628	1000.0	0.0022503354	8.38405	0.0002859051692072345	0.00028726797045930397	-0.08725228	177000
-1260.0567643138986	1000.0	0.0017491588	8.3818445	-0.0004751538439475844	-0.00047226469979810837	-0.1142157	180000
-1174.076769685633	1000.0	0.0025047287	8.379721	-0.00020191378019873696	-0.00019994214194340998	-0.04549291	183000
-1184.2470696578396	1000.0	0.0019154443	8.377419	-0.00011520660506425529	-0.00011444184616138386	-0.15517803	186000
-1144.2684951529561	1000.0	0.0017381371	8.375032	-0.0002419368434152247	-0.00024092562885758007	-0.120815255	189000
-1129.1047499552676	1000.0	0.0022396687	8.372736	-7.785190012321586e-05	-7.684465200674673e-05	-0.0523532	192000
-1173.1849967778473	1000.0	0.0015724611	8.3703575	-0.0003140626646354061	-0.00031279461592714775	-0.116826415	195000
-1056.4569399594918	1000.0	0.0015832557	8.367997	-0.00037758258717213167	-0.0003765885120110557	-0.0808279	198000
-1124.732886360267	1000.0	0.0019685442	8.365582	-0.0002298078103002421	-0.00022942647927526316	-0.1104211	201000
-1064.0658720303604	1000.0	0.0015586729	8.3632555	3.500598481642747e-05	3.586785055786912e-05	-0.050769825	204000
-997.5994323589207	1000.0	0.0015958636	8.360884	0.00018520402872890251	0.00018723269565668055	-0.09902734	207000
-1005.8321798860111	1000.0	0.0017751477	8.358386	0.00016401163321166923	0.0001658391908643253	-0.14652774	210000
-1085.5434727804766	1000.0	0.0016794013	8.355932	-0.0005624171805773681	-0.0005603922205268397	-0.072506	213000
-1026.284305185334	1000.0	0.0014425593	8.353499	-0.00021267551518722172	-0.00020990919403929276	-0.0881993	216000
-1197.3657846490657	1000.0	0.0013726632	8.351007	-0.00022751775255192008	-0.00022541936214359737	-0.11593579	219000
-1023.9417381323278	1000.0	0.0013375569	8.348514	8.460168247614863e-05	8.569378607681255e-05	-0.09059993	222000
-1105.720098450288	1000.0	0.0009853153	8.346033	-7.617525290459781e-05	-7.63549312960965e-05	-0.08712785	225000
-1110.1500139292898	1000.0	0.0011405703	8.343735	-0.00041098128649696974	-0.00040994160383100997	-0.021059154	228000
-965.4386654892941	1000.0	0.0013916185	8.34146	-0.00012491316983598288	-0.00012349228618036	-0.075414546	231000
-1094.7262988328412	1000.0	0.0019448309	8.33922	-8.488662577743611e-05	-8.464908180383368e-05	-0.068169646	234000
-974.2970637962203	1000.0	0.002521985	8.336923	0.00025911063077010965	0.0002619501105526334	-0.104823485	237000
-1082.578821751238	1000.0	0.002666984	8.3345585	-0.00013746785489976432	-0.00013674691961984564	-0.11236086	240000
-1044.4962688402984	1000.0	0.0029361814	8.332241	-0.00027764287856224534	-0.0002761673893181271	-0.07610474	243000
-964.637342701104	1000.0	0.001658068	8.32988	0.00027177058972938095	0.0002744518255006767	-0.10344915	246000
-929.3180852222348	1000.0	0.0015100428	8.327544	-0.0006398674202727772	-0.0006380064842621547	-0.077675834	249000
-880.1427168482395	1000.0	0.0015315377	8.325225	0.0004895672471966206	0.0004958624502534592	-0.075697094	252000
-943.2703104954506	1000.0	0.0015431273	8.322929	-0.000352139240580307	-0.0003524354431023724	-0.074982084	255000
-945.6904757849273	1000.0	0.0014273389	8.320661	-0.00035600227457588396	-0.00035486782999916144	-0.07184592	258000
-864.0233510961134	1000.0	0.0013134826	8.318514	0.00016450797269518258	0.00016657150527510378	-0.03456405	261000
-872.5771102776857	1000.0	0.001265058	8.316418	0.00015147101148282882	0.00015356082649331526	-0.05732778	264000
-968.3745830249094	1000.0	0.001505968	8.314426	0.00029895326078677176	0.0003050697368002231	-0.035425287	267000
-835.6687584452511	1000.0	0.0010346174	8.312449	-0.0006170493939328114	-0.0006186292454850584	-0.064527415	270000
-847.2203129014102	1000.0	0.0008929372	8.310396	5.646822270954921e-05	5.951999379272266e-05	-0.10044251	273000
-947.0051430454693	1000.0	0.00072438223	8.308313	0.00033741109618923293	0.000341810333393866	-0.08633478	276000
-876.6308300121603	1000.0	0.0005366894	8.306191	-6.189453025085001e-05	-5.870236164073894e-05	-0.08972026	279000
-853.9850587026941	1000.0	0.00050614943	8.304149	-0.0005474964974159224	-0.000552460000379007	-0.044618323	282000
-805.4135238943	1000.0	0.00071063027	8.302286	0.0006226910481640369	0.0006353754656754917	-0.008307526	285000
-804.8089456030875	1000.0	0.0008253309	8.300363	0.0007263811658407837	0.0007420007962471997	-0.09214683	288000
-881.1365407978637	1000.0	0.00076438504	8.298452	-0.0001227958823084574	-0.00012272699464199732	-0.06063335	291000
-864.8343745525041	1000.0	0.001144217	8.296489	-0.00018664246019950426	-0.0001877757843011807	-0.08787266	294000
-816.4246909141176	1000.0	0.0014032845	8.294645	0.0002825513897395382	0.0002872558913591394	-0.026519965	297000
-856.1976315617458	1000.0	0.0020749953	8.292663	0.0004281719643943749	0.00043773956854753493	-0.11948969	300000
-840.6682904249125	1000.0	0.0015742573	8.290743	-0.0005719131279493528	-0.0005740402284908352	-0.050517283	303000
-847.1651559292441	1000.0	0.0010481951	8.288809	0.0005299300850801769	0.0005352517677532642	-0.07570667	306000
-841.2404521117395	1000.0	0.0007287938	8.286831	0.0005979313084737425	0.0006067717130000538	-0.08297931	309000
-876.5122948486419	1000.0	0.00050909386	8.284818	-1.0103059252086766e-05	-7.633566200704323e-06	-0.08220578	312000
-790.4356943874469	1000.0	0.00038477388	8.282817	0.0004653109477488204	0.00047275781477207346	-0.07070297	315000
-845.1633079544848	1000.0	0.00048187037	8.280873	-0.00046364279557220556	-0.0004649343388900551	-0.055630013	318000
-859.5681843964803	1000.0	0.00044472885	8.278891	-0.0006560695189357091	-0.0006384267629555573	-0.08717218	321000
-846.4693328300109	1000.0	0.0005146981	8.277024	-0.0003949024468090645	-0.00038078096137073025	-0.027899068	324000
-909.1247164745472	1000.0	0.00084563694	8.275037	-0.0004776082341746424	-0.00046497421551361384	-0.11262516	327000
-771.4763792628634	1000.0	0.0012681013	8.272978	-0.0005934171528669818	-0.0005820171057833168	-0.10191122	330000
-801.3055638661695	1000.0	0.0012406409	8.270758	-0.0002902036992029622	-0.00028758488755453726	-0.14085549	333000
-842.2081739190997	1000.0	0.0010864529	8.26867	-0.0003705160043481204	-0.00036475870622387774	-0.028846385	336000
-838.5451707384221	1000.0	0.0011128534	8.266546	-0.0003513002508630514	-0.00034881989360457943	-0.089347646	339000
-876.8047904574672	1000.0	0.00094624644	8.264413	-0.0005497164122449938	-0.0005360974808577001	-0.082696795	342000
-837.3716306684291	1000.0	0.0010033925	8.262224	-0.0005753501232903524	-0.0005517671099193322	-0.0953304	345000
-854.1761719707238	1000.0	0.0008084508	8.260081	-0.0011235590464246936	-0.001108281959966373	-0.07389345	348000
-802.3181417824691	1000.0	0.0006058731	8.257866	-0.0003126336405394614	-0.0003072502114553899	-0.10524863	351000
-943.0448759321835	1000.0	0.00054059667	8.255714	2.185068712745597e-05	2.5528420780962513e-05	-0.053852987	354000
-807.751339891263	1000.0	0.00046852438	8.253633	-0.00010936697193231204	-0.00010600489909595723	-0.049620025	357000
-796.3372175041249	1000.0	0.0008163901	8.251705	-0.00031879282221036753	-0.00031309907404719617	-0.018904477	360000
-788.2854833225583	1000.0	0.00073801883	8.2497635	-0.00034217470658859384	-0.0003259545117877405	-0.07360729	363000
-806.3199734950849	1000.0	0.00090429303	8.247982	-0.00013790678831315795	-0.00013668405563360686	-0.013545801	366000
-783.6294261944023	1000.0	0.0009994088	8.246225	0.00020421702316830714	0.00021011095493361776	-0.053772558	369000
-734.9059300503355	1000.0	0.0009732136	8.2445135	0.0007316440998792473	0.0007415679976439105	-0.048888195	372000
-765.0465224250662	1000.0	0.0010655161	8.242834	0.00043716179161135127	0.00044846525889608024	-0.05040101	375000
-784.9343140372135	1000.0	0.0013062602	8.241163	-0.0003536888493071988	-0.000349308516980118	-0.05759892	378000
-825.2812985260562	1000.0	0.0011555993	8.239351	-8.513327913584057e-05	-7.330517829551297e-05	-0.1128669	381000
-745.9111002762576	1000.0	0.0015265528	8.237366	0.0013727953373505741	0.001401499992869204	-0.12954837	384000
-826.6054367659939	1000.0	0.0016917054	8.235504	-0.0001619954995732975	-0.0001523267593319666	-0.029254092	387000
-791.050040116988	1000.0	0.0015470101	8.233649	-0.0005745001826558127	-0.0005557974082002204	-0.062471736	390000
-790.7124724585912	1000.0	0.0016953436	8.231752	-0.0010271199249647367	-0.0009930842726562084	-0.08027772	393000
-733.5460754819624	1000.0	0.0017032842	8.229853	0.00038272713523768154	0.00039295294476759945	-0.06509612	396000
-713.6297056730282	1000.0	0.00091683	8.227984	-0.00020362152585851057	-0.00019447613343936965	-0.05667513	399000
-730.8499988141351	1000.0	0.000920533	8.226235	-0.0003594541950771024	-0.0003483907147163734	-0.02379237	402000
-779.4255476369618	1000.0	0.0008727852	8.224611	0.0008045187049987579	0.0008352208072639478	-0.018264076	405000
-724.6995631639212	1000.0	0.0010531014	8.22291	-0.000895333734925341	-0.0008947236071099596	-0.08738222	408000
-914.9566539474055	1000.0	0.0011295247	8.221267	-0.00013239571641587844	-0.00012246330357057467	-0.039581645	411000
-832.7240227900242	1000.0	0.001319404	8.219748	-0.00017470544755715522	-0.00016181482384047818	-0.00899555	414000
-709.0373133678395	1000.0	0.0014230723	8.218028	-6.355462655815991e-05	-5.8324101342543955e-05	-0.12633894	417000
-752.0541283868441	1000.0	0.0014516619	8.216298	-0.0003070787503554051	-0.0002961151198739298	-0.06402961	420000
-761.4329295642333	1000.0	0.0015488173	8.214683	0.00022006046541667157	0.00022981499009822048	-0.021248728	423000
-864.248521004175	1000.0	0.0015828953	8.212904	-0.00048587445383452277	-0.0004588924692572327	-0.11590534	426000
-780.2512333798405	1000.0	0.0009534146	8.21097	6.54934145963848e-05	7.42368005656191e-05	-0.12201117	429000
-707.4730944259549	1000.0	0.001072027	8.2090025	0.0004217663214099998	0.00044975878995079377	-0.07949759	432000
-812.4309528630888	1000.0	0.0012297753	8.207057	3.2425499861821194e-06	1.8122771085704592e-05	-0.06518684	435000
-856.2280957314442	1000.0	0.0014403801	8.205078	0.00015586997203320685	0.00017257376724499895	-0.08254698	438000
-746.6322050606835	1000.0	0.00087498635	8.20301	-0.0008243677580550557	-0.0008042408874626705	-0.10313246	441000
-773.5568782974468	1000.0	0.0008150531	8.200936	-0.0005592698643261951	-0.0005388208335888045	-0.075023	444000
-760.0052189319694	1000.0	0.0007515761	8.198754	-0.0013030032226921673	-0.0012687157213315814	-0.11108401	447000
-698.1791988610406	1000.0	0.0008364646	8.196598	0.00027660636383219916	0.0002799398264587971	-0.06779663	450000
-856.8015015741936	1000.0	0.000888526	8.194413	-0.0001713866204788861	-0.00015859866095868647	-0.086867005	453000
-747.5187166446839	1000.0	0.0011715995	8.192178	-1.8504696005727794e-05	-2.252862340679229e-06	-0.09890603	456000
-844.5991348432218	1000.0	0.0012756517	8.189913	-0.0007531188580087722	-0.000720474200415655	-0.100169644	459000
-831.275077763505	1000.0	0.00188069	8.187887	-9.650409660277859e-07	1.6382149300109283e-05	0.005915833	462000
-758.2354195003421	1000.0	0.001581714	8.185839	-0.0003298330803658267	-0.00030529751260788274	-0.08000814	465000
-804.6129789567622	1000.0	0.001065351	8.183894	-0.00014934356647500202	-0.0001195413369106113	-0.03269965	468000
-740.1664221067126	1000.0	0.00096569175	8.181776	-0.00017371965249668442	-0.00015371549613840685	-0.13298014	471000
-647.9952745549969	1000.0	0.0010711851	8.179622	-0.0002151974574404747	-0.0001969542076647457	-0.09297174	474000
-695.0798554102049	1000.0	0.0008548743	8.177475	0.00031809270529858935	0.0003406896941506865	-0.074783385	477000
-773.2800487572755	1000.0	0.0008798864	8.175395	0.00020525537359683543	0.0002401507147308246	-0.052855216	480000
-684.4155799661652	1000.0	0.0010457895	8.173329	-0.00010596603622547995	-0.00010666182975826999	-0.067613535	483000
-764.1101053291937	1000.0	0.00074289856	8.171326	-0.0003872627321479527	-0.00035345868625036303	-0.048213553	486000
-740.0489204331257	1000.0	0.0007148805	8.169271	-1.0284797796744627e-05	1.598699561833339e-05	-0.0902865	489000
-738.6591327497508	1000.0	0.00046681476	8.16744	-6.566620695247494e-05	-4.94994326798448e-05	0.005227964	492000
-738.0600525172389	1000.0	0.0007421926	8.165503	2.4128426869496344e-05	4.482381562176396e-05	-0.103228666	495000
-696.3625168893091	1000.0	0.0009008711	8.163658	0.0003802287879219879	0.00039957979830018697	-0.03536927	498000
-744.7803163976432	1000.0	0.0012643803	8.1619	-0.0007586905947849498	-0.0007400661690133425	-0.033400193	501000
-715.8667716981234	1000.0	0.0012244849	8.1601515	0.00022502330893969802	0.0002502692501844539	-0.05985905	504000
-676.8651026978572	1000.0	0.0009883515	8.158367	0.0003733828278488227	0.00040409091250626084	-0.07890677	507000
-695.0958009039305	1000.0	0.0008781994	8.156517	-0.0004827586808586748	-0.0004501416168081196	-0.08695457	510000
-715.378203455024	1000.0	0.00073612324	8.154587	6.503966491600011e-06	3.2371630476757396e-05	-0.09262302	513000
-669.7083504263181	1000.0	0.0013591051	8.152589	0.0007393941025077844	0.0007759474225664809	-0.0976401	516000
-662.0827697717112	1000.0	0.0010547148	8.150543	0.00036682572024959725	0.0004035009875363871	-0.08767829	519000
-630.8622476895056	1000.0	0.0013210685	8.148291	0.000342839365438774	0.0003760086026642906	-0.14869201	522000
-650.298843493951	1000.0	0.00091612333	8.145973	0.0007543991713249154	0.0008227084889205205	-0.10577354	525000
-670.2235567723966	1000.0	0.0010234269	8.143628	0.00012593132764004977	0.0001884628628454621	-0.094287395	528000
-635.4393263096516	1000.0	0.0010888252	8.14116	0.00170861676825651	0.001776863394178707	-0.13150081	531000
-668.8793066205959	1000.0	0.00085927185	8.138653	0.0004556186385259453	0.0005565656814313646	-0.102815144	534000
-661.7211811487383	1000.0	0.0007874983	8.136164	7.958203809610431e-05	0.0001401842835413447	-0.08507243	537000
-628.6453656645255	1000.0	0.00058478024	8.1337	0.0007720846090306654	0.000884947555024107	-0.08016611	540000
-624.550641315478	1000.0	0.00060066214	8.131357	4.268273282936885e-05	0.0002433197003315346	-0.046009324	543000
-765.400850393372	1000.0	0.0007512296	8.128999	-0.0006428135054621364	-0.0005047637519191017	-0.090170085	546000
-648.2292446560353	1000.0	0.00084493	8.126679	1.6600397287791502e-05	8.527245382772275e-05	-0.068983115	549000
-675.1570305837063	1000.0	0.0006897018	8.124419	-0.0006313473777685985	-0.0005532445423583887	-0.062240936	552000
-668.8721047929549	1000.0	0.00088048156	8.122252	-0.00042823603082253747	-0.0003253999819372577	-0.050859425	555000
-712.2369756097443	1000.0	0.0007378165	8.1201515	-0.000659540327718311	-0.0005435035631971008	-0.05312612	558000
-631.0592459074245	1000.0	0.0008067891	8.11805	-0.0003139166263710358	-0.0002207511167278131	-0.077270165	561000
-600.9445014895886	1000.0	0.00063061714	8.116016	0.0005910482244390058	0.0007260930321256742	-0.050823543	564000
-640.8013187292462	1000.0	0.00062254665	8.113962	0.0002920658588139169	0.0005604481821428475	-0.0825106	567000
-659.4092345785698	1000.0	0.0007163001	8.1120825	-0.0006124562826446134	-0.00047214484571034276	-0.009370817	570000
-660.206941621524	1000.0	0.00075617735	8.11006	0.0011852548943790397	0.0016431220074725195	-0.12003546	573000
-685.4911723046157	1000.0	0.000428365	8.107901	-0.00026129133327557064	0.0001804292703015964	-0.1245011	576000
-644.0305917168995	1000.0	0.00047846095	8.105803	0.0008709116653125015	0.0011042052482305165	-0.054079115	579000
-623.587214516452	1000.0	0.00049864355	8.1036	-0.00017640287912290553	3.926295624001597e-05	-0.11681227	582000
-599.5006507467398	1000.0	0.00043202884	8.1013775	-0.0003961555023557217	-0.0002873990555429806	-0.08897162	585000
-541.6977904942365	1000.0	0.0006083169	8.09908	-0.0044811109628686285	-0.0001237310540982417	-0.10757449	588000
-603.3094674191624	1000.0	0.00077918713	8.096927	0.00018539322011845716	0.0006292529836490202	-0.030722363	591000
-684.9128672270514	1000.0	0.0007710301	8.094834	-0.002693778118464163	-0.001107251192849601	-0.05667973	594000
-622.319733065619	1000.0	0.00066357304	8.092903	-0.0003869149924802251	-2.475657306266754e-06	-0.020636901	597000
-603.3038538670353	1000.0	0.0007185027	8.090993	0.00039842270892787024	0.0006907973988412586	-0.06185043	600000
-602.5601669262661	1000.0	0.00068128237	8.089084	1.064738675449206e-06	0.00023830738637009574	-0.06676099	603000
-669.2371598133736	1000.0	0.0006003267	8.086974	-0.0011957946799308061	-0.0010111435049917628	-0.14061184	606000
-647.3934848143541	1000.0	0.00056821207	8.0848055	0.000330801977972639	0.0005353541298903641	-0.09962372	609000
-593.043664887758	1000.0	0.0005014721	8.082547	-1.3973126818278558e-05	0.00012168117874233886	-0.11233191	612000
-705.2054065069091	1000.0	0.00050329766	8.080282	0.001350908627099967	0.0018061356922812744	-0.091562174	615000
-639.7691927543461	1000.0	0.0008177805	8.077962	-5.194638356886827e-05	0.0002725814675581528	-0.1064689	618000
-629.6329603677467	1000.0	0.00077257823	8.075598	-0.0017438657179980055	-0.0013941330437297061	-0.105867594	621000
-528.1536191300119	1000.0	0.00095087086	8.073371	0.0009329474738249965	0.001510733222230276	-0.033824928	624000
-696.9717588401346	1000.0	0.0009075385	8.071142	0.0005662547894110803	0.0009060583155674484	-0.08473048	627000
-611.8974499630875	1000.0	0.00089800573	8.068825	0.0011114419937980902	0.001534694510553214	-0.116126455	630000
-603.0693761611839	1000.0	0.00048524156	8.066553	0.0008622681853878156	0.0012861568193494044	-0.06618164	633000
-606.3486066895682	1000.0	0.00035040593	8.064415	-0.0002697354874443558	-3.069223576646074e-05	-0.03308269	636000
-617.2054640225042	1000.0	0.0004891982	8.062426	0.00013417804932858157	0.00038854173156732674	-0.025116816	639000
-640.5201711444856	1000.0	0.0005328007	8.060532	-0.0005727397226074071	-0.0002374286809381232	-0.0321197	642000
-627.8357640579462	1000.0	0.0009750607	8.058778	5.008316983468042e-05	0.0004662506468844363	-0.019276008	645000
-581.0778823765296	1000.0	0.0014034827	8.057081	0.0009957699612156423	0.001261249114256624	-0.037366375	648000
-591.2612153705879	1000.0	0.001300127	8.055228	-0.0003629892336465268	-0.00012644685017093593	-0.12643015	651000
-627.8908763695672	1000.0	0.000941273	8.053395	-0.0011739622920481363	-0.0006951185089518752	-0.060218506	654000
-615.4468156463328	1000.0	0.0013740871	8.051607	0.0007274193976067878	0.0010897634808307854	-0.048859075	657000
-678.8337501743157	1000.0	0.0016875572	8.04993	0.0017666696905066503	0.0018286341514067717	-0.02050163	660000
-623.6467566063652	1000.0	0.0020206163	8.048254	0.0004361504130457883	0.0006725800459655984	-0.06171195	663000
-688.1437282810243	1000.0	0.00209969	8.046657	0.0010324980448918053	0.0012866012182684017	-0.03197822	666000
-581.6880624046529	1000.0	0.0013482192	8.045133	0.0008375313172930277	0.001181802685887079	-0.02807213	669000
-572.1889139111574	1000.0	0.0016656739	8.043602	0.00047856887821795535	0.0012351039465982039	-0.05732305	672000
-580.5271610555152	1000.0	0.0014408466	8.04199	0.0003203336485989583	0.0007327933460250513	-0.08162937	675000
-614.2228540756815	1000.0	0.00094898965	8.040384	0.00041286768990755895	0.0009532411075259262	-0.056846283	678000
-590.7800908039513	1000.0	0.00061562425	8.038814	0.0005894138791772141	0.0011730654622807979	-0.04759908	681000
-555.0954807254485	1000.0	0.0007422847	8.03727	-0.00043510515266587113	0.0001036869853479061	-0.045697317	684000
-593.1554681010341	1000.0	0.00054189004	8.035652	-6.0898360016992115e-05	0.0011176858578311188	-0.08314488	687000
-689.117011552674	1000.0	0.0007824722	8.03407	0.0033591286321986713	0.0024373445043940345	-0.041237548	690000
-512.1128815848564	1000.0	0.00059295446	8.032298	-0.0018723078426221562	-0.000764134971144248	-0.12437207	693000
-713.0974747280846	1000.0	0.00082594476	8.030493	0.0004957661254748613	0.001069293565480245	-0.07492988	696000
-601.5343574712967	1000.0	0.000564972	8.028594	0.00012149928081373051	0.001294744429161887	-0.09860798	699000
-578.6547421084186	1000.0	0.0005511871	8.026806	0.0007375177187964876	0.001407378857905206	-0.028990097	702000
-584.4806964016395	1000.0	0.0003246546	8.025014	0.0004963988454805834	0.0008120350990981073	-0.064858876	705000
-632.487549864912	1000.0	0.00033916632	8.023177	0.001140185734962107	0.0021520227454852048	-0.079006046	708000
-535.1498496221972	1000.0	0.00022777826	8.021344	0.0010767494857591986	0.0015826149216373597	-0.06677594	711000
-616.5073542082837	1000.0	0.00023144313	8.019294	0.0021736759003040396	0.003059745368387601	-0.14458562	714000
-530.1801392271834	1000.0	0.00034006572	8.017217	0.0014988273055347445	0.0022706650117688687	-0.08155389	717000
-558.6312245028711	1000.0	0.0007331778	8.015022	-0.0005559782307580363	0.002241055221734012	-0.12027073	720000
-556.978513226603	1000.0	0.001181392	8.012773	-0.0016663879754788002	0.0015847558766289849	-0.100717865	723000
-622.3283961601277	1000.0	0.0005326027	8.010719	0.00555713166923133	0.0041488661803448235	-0.010588577	726000
